posX0;posY0;posZ0;posX1;posY1;posZ1;posX2;posY2;posZ2;posX3;posY3;posZ3;posX4;posY4;posZ4;posX5;posY5;posZ5;posX6;posY6;posZ6;posX7;posY7;posZ7;posX8;posY8;posZ8;posX9;posY9;posZ9;posX10;posY10;posZ10;posX11;posY11;posZ11;posX12;posY12;posZ12;posX13;posY13;posZ13;posX14;posY14;posZ14;posX15;posY15;posZ15;posX16;posY16;posZ16;posX17;posY17;posZ17;posX18;posY18;posZ18;posX19;posY19;posZ19;posX20;posY20;posZ20;posX21;posY21;posZ21;posX22;posY22;posZ22;posX23;posY23;posZ23;posX24;posY24;posZ24;posX25;posY25;posZ25;posX26;posY26;posZ26;posX27;posY27;posZ27;posX28;posY28;posZ28;posX29;posY29;posZ29;posX30;posY30;posZ30;posX31;posY31;posZ31
0.000000;-150.000000;2000.000000;-11.226473;-298.020081;2100.691406;-19.825966;-417.541870;2179.458496;-29.422945;-635.449219;2187.922119;5.695736;-601.037598;2191.255859;141.534027;-567.448853;2158.431641;205.897644;-332.476685;2024.861450;-16.998665;-378.865356;1974.413452;-45.478565;-311.666321;1910.802490;-145.038574;-340.296082;1943.526855;-85.595078;-276.594574;1935.720215;-61.485115;-597.763428;2183.900146;-174.131439;-562.442505;2124.348633;-204.767212;-328.432861;1967.999268;24.107651;-383.534912;1986.579346;91.308220;-408.058136;2062.403320;75.753883;-335.298492;1985.804321;133.092834;-356.899261;1975.137085;90.068481;-145.595001;2016.517578;224.100220;4.626724;1667.977417;168.319305;379.851166;1604.200317;172.226196;469.322723;1438.498047;-81.218712;-153.972183;1985.105347;-147.604141;-2.287659;1618.707275;-172.344177;385.055511;1597.371948;-193.734192;475.476349;1451.090576;-31.546730;-716.909302;2177.671875;0.211746;-722.571777;2019.364624;15.153114;-767.253296;2050.142578;47.217712;-786.645264;2171.969238;-34.617020;-757.175598;2036.552246;-115.564766;-769.603394;2139.732910
0.000000;-150.000000;2000.000000;-14.202850;-296.898132;2102.457031;-24.486599;-417.214447;2180.225586;-31.652899;-635.519653;2189.817383;3.004436;-600.602722;2193.826904;139.028259;-565.170105;2162.744629;207.190094;-330.129547;2030.254150;-15.640291;-384.487823;1986.137451;-57.004013;-304.212524;2021.467651;-128.399689;-371.396606;2068.686523;-85.856781;-279.092346;1942.234131;-64.111549;-598.196533;2184.745850;-175.435913;-563.074646;2122.194580;-206.450714;-325.927612;1969.875366;22.840645;-380.930206;1988.438721;90.739944;-405.701996;2063.788330;74.476280;-331.865417;1988.133667;132.366028;-353.288513;1978.389526;89.554459;-144.953415;2019.649780;229.673584;9.696915;1674.712036;171.813232;383.451233;1601.172729;174.302185;469.760620;1433.434326;-80.755188;-154.550720;1982.280884;-143.370087;-0.348068;1615.561035;-171.237366;387.723816;1601.020874;-195.691833;479.657349;1455.836670;-32.526680;-717.189941;2180.008545;0.840828;-719.316467;2021.680298;15.181442;-764.897461;2051.577637;45.928154;-787.450134;2173.414551;-34.457020;-754.122864;2037.716553;-116.658455;-768.440369;2139.926758
0.000000;-150.000000;2000.000000;-16.548456;-295.994843;2101.719971;-28.674013;-415.316467;2179.346680;-34.601410;-632.424072;2190.385010;-0.424656;-597.443481;2194.723633;135.880966;-563.260315;2167.225098;204.946396;-331.244446;2032.987671;-16.877012;-380.406494;1984.486450;-58.883739;-303.678955;2025.127808;-132.058701;-370.441101;2068.752686;-88.363823;-276.070374;1942.975830;-67.025841;-595.546509;2184.491211;-178.790390;-562.460632;2123.115479;-208.373062;-326.660736;1971.224365;20.580128;-378.453247;1986.973755;83.061111;-406.369629;2065.092285;72.338928;-330.811951;1990.967407;130.481918;-352.721985;1984.480713;88.355042;-144.376831;2022.444946;237.575119;14.537476;1685.866455;172.974991;385.540283;1614.769531;183.000824;463.810181;1444.514038;-79.673630;-155.070648;1979.760376;-137.933792;-1.672729;1614.336792;-172.305496;383.493591;1593.293945;-190.994354;482.197083;1452.878418;-34.784805;-713.733093;2181.223145;-1.440605;-719.067627;2023.847046;13.075787;-763.659485;2054.575439;43.687016;-783.261841;2176.245605;-36.350906;-753.549805;2040.520142;-118.116898;-766.081543;2142.408936
0.000000;-150.000000;2000.000000;-19.522009;-296.827789;2100.677246;-33.840225;-417.322266;2176.678711;-44.406967;-634.710938;2188.110352;-9.409956;-600.385315;2192.359375;127.447205;-567.746094;2164.098633;200.327057;-333.048279;2035.402588;-20.317312;-380.768433;1978.388672;-63.850685;-305.544250;2020.701660;-139.833847;-371.399536;2061.395020;-94.501968;-276.082153;1938.636230;-76.113953;-597.077515;2182.181152;-188.589172;-564.830200;2121.037598;-215.167938;-326.717285;1971.062744;15.153160;-375.566101;1983.669067;78.070496;-405.776825;2060.881348;65.204102;-329.090149;1987.931396;125.729355;-350.289734;1982.099609;88.571426;-146.156311;2022.780273;234.681931;10.512451;1682.754150;170.258118;382.177673;1610.435303;176.086914;462.897583;1440.675293;-79.868759;-153.466003;1979.458130;-136.568649;-4.874359;1610.853882;-174.649536;381.172180;1598.472778;-190.391327;477.966553;1455.917480;-46.340271;-716.190674;2179.064453;-6.453144;-721.962280;2022.869263;6.476524;-766.721680;2054.279297;31.927769;-786.450989;2177.400146;-42.356007;-756.243896;2038.142944;-128.554337;-768.085815;2136.779785
0.000000;-150.000000;2000.000000;-17.952597;-297.256561;2099.611572;-31.466747;-417.257416;2175.925781;-41.820999;-634.221924;2186.073730;-6.961023;-599.961121;2190.660645;130.267014;-568.751953;2164.307861;203.059799;-334.974579;2035.249634;-17.597340;-380.849976;1978.941650;-60.052330;-304.037903;2018.930786;-135.633057;-369.955597;2059.613525;-91.329086;-275.923950;1938.157837;-73.470230;-596.676025;2180.225586;-185.991272;-564.934814;2119.552246;-211.066330;-325.488403;1972.687500;18.690250;-374.940399;1982.984863;80.073006;-406.109711;2060.729980;67.999786;-328.877777;1988.578979;128.667664;-349.461365;1982.756836;88.964203;-147.032501;2020.420532;238.992126;10.705475;1683.692871;174.056244;381.552216;1612.283081;185.311203;463.086151;1443.663818;-80.222931;-152.675934;1981.585815;-133.646194;-1.987488;1614.341797;-170.631912;383.224823;1600.465942;-187.362930;478.406952;1457.417114;-43.619617;-715.466064;2176.586426;-2.972034;-726.103821;2021.224487;9.341339;-769.944336;2053.922852;33.841011;-786.274902;2177.434082;-39.188873;-759.530762;2037.231201;-125.864510;-767.717285;2135.420410
0.000000;-150.000000;2000.000000;-19.675119;-295.980713;2099.941895;-34.760315;-414.470886;2177.295654;-46.447941;-630.606201;2185.792480;-11.565100;-596.716919;2190.930176;124.955040;-564.582520;2164.980957;200.036987;-334.881226;2032.230957;-20.253273;-400.502747;2005.411255;-63.034439;-314.538727;2002.141846;-144.513779;-371.324493;2044.092651;-92.837677;-285.290344;2002.393188;-77.697784;-592.976379;2179.929932;-186.995514;-560.856201;2114.816895;-210.365204;-338.159637;1945.151489;18.473206;-376.581726;1977.929932;74.762115;-404.233246;2060.200195;66.957207;-330.175659;1984.804077;127.146629;-350.136444;1981.709106;88.538597;-147.696075;2020.795532;245.394928;13.776215;1690.837769;175.993378;381.198059;1613.972168;187.157196;463.239441;1446.392090;-79.839142;-152.077545;1981.247803;-135.724014;-4.176666;1614.903320;-172.426208;379.261963;1594.083618;-190.962799;481.203247;1456.825928;-48.627869;-711.460266;2175.758301;-6.463512;-721.915283;2021.427246;5.818485;-765.449158;2054.180664;29.089195;-781.373474;2177.484863;-42.434872;-755.485229;2037.044312;-129.711517;-764.219360;2133.977295
0.000000;-150.000000;2000.000000;-19.805168;-296.159241;2099.851074;-34.985500;-414.815643;2177.093262;-46.981693;-631.076416;2185.378418;-12.036165;-597.218506;2190.583984;124.666992;-565.364929;2164.767822;200.670151;-336.015533;2031.580566;-20.263885;-400.378662;2005.792847;-62.575966;-314.373993;1998.375000;-147.690521;-371.687134;2031.668701;-92.451920;-285.307709;1997.527710;-78.194229;-593.375366;2179.519043;-187.398041;-561.083130;2114.170410;-210.614441;-338.923126;1943.495972;18.362114;-376.272888;1977.559204;75.108612;-404.752808;2059.311035;66.989151;-329.984711;1984.560303;127.235748;-350.026428;1981.148071;88.590393;-147.774445;2020.829346;246.214279;13.790802;1690.984009;177.545914;381.449524;1613.424316;190.095917;462.924500;1445.537354;-79.885864;-152.006866;1981.217285;-136.395554;-2.770782;1615.241699;-172.092468;381.103943;1596.384277;-190.513351;483.495728;1459.313232;-49.263306;-711.967834;2175.258789;-6.891335;-723.938965;2020.992188;5.315075;-767.197693;2054.194336;28.431355;-781.979492;2177.749512;-42.937016;-757.344666;2036.892700;-130.396454;-765.076782;2133.854980
0.000000;-150.000000;2000.000000;-19.928745;-296.205200;2099.812988;-35.207706;-414.900635;2177.020508;-47.775616;-631.183105;2184.838379;-12.746782;-597.420288;2190.177002;124.080978;-565.723389;2164.696777;200.558777;-336.054199;2032.237183;-20.463213;-400.297882;2006.553101;-62.983307;-314.285004;2000.299683;-147.070862;-371.714783;2035.975952;-92.628082;-285.365997;2002.677612;-78.886063;-593.383545;2179.000000;-187.346817;-560.232788;2112.804688;-206.779358;-338.692444;1940.778809;21.376862;-376.681335;1979.583496;76.190102;-405.717896;2062.473145;68.619896;-331.257721;1987.332764;130.115814;-350.756378;1985.322388;88.603348;-147.843811;2020.848999;245.587265;13.550018;1690.532837;178.320648;381.769806;1614.095215;192.434784;462.992279;1446.174805;-79.897537;-151.944336;1981.199585;-135.721344;-2.906525;1614.964233;-171.857773;380.938080;1595.022339;-190.128677;481.157990;1456.299316;-50.247047;-712.061035;2174.545410;-10.779554;-725.013794;2019.560791;1.090290;-768.504761;2052.596924;26.012573;-783.691895;2175.773438;-47.243294;-757.654419;2036.112061;-133.183960;-763.497314;2134.583008
0.000000;-150.000000;2000.000000;-20.068029;-296.466278;2100.042236;-35.494675;-415.273438;2177.576660;-46.786652;-632.053833;2185.649658;-11.908091;-598.003052;2191.046631;125.286133;-566.206787;2166.055176;200.487732;-335.176453;2034.075562;-20.308901;-400.153320;2004.402588;-62.603916;-314.284119;1993.442993;-146.627441;-371.892029;2029.636108;-91.924278;-286.073212;2003.139771;-78.174850;-594.376404;2179.672363;-186.415070;-561.859436;2112.287598;-202.223236;-338.919861;1940.773926;25.593384;-377.017700;1984.062256;81.294067;-405.340088;2066.867676;69.389427;-333.435455;1989.530640;133.849609;-350.775330;1986.016846;88.777542;-147.880005;2020.912231;250.034012;12.804749;1691.335205;183.286423;381.319031;1612.069824;194.838318;461.040161;1442.819580;-80.054619;-151.911713;1981.142578;-134.047729;-1.248657;1614.421387;-171.259506;383.048645;1590.521240;-189.200104;481.510376;1450.076904;-48.742516;-713.120728;2175.431641;-12.136181;-725.370178;2019.356934;0.953476;-768.847778;2052.139160;28.564049;-783.941772;2175.015625;-47.927567;-758.553467;2036.606689;-131.981171;-765.628723;2136.957520
0.000000;-150.000000;2000.000000;-20.035372;-297.196777;2098.636230;-36.133400;-414.677582;2177.766113;-47.059559;-631.310608;2184.031250;-12.368227;-597.266174;2190.162598;125.402481;-567.518005;2166.718262;201.838303;-338.159088;2033.143066;-19.863268;-401.411438;2008.865234;-61.087914;-315.846802;1993.294067;-146.002350;-371.913849;2029.492554;-90.658119;-287.354462;2002.614868;-78.410187;-593.691956;2177.911865;-187.198593;-561.385071;2111.583740;-198.411209;-331.968811;1948.959595;29.285770;-374.822388;1986.758423;87.982178;-405.432709;2066.488281;69.538483;-334.300995;1989.874634;137.816360;-350.169952;1984.642090;88.044312;-146.395111;2023.263550;252.485703;9.773514;1693.594604;182.469711;377.910767;1617.373657;197.931137;462.040649;1450.806396;-79.393433;-153.250702;1979.022095;-126.255417;4.333832;1614.690063;-172.776474;387.733704;1601.648193;-188.770569;477.340942;1455.380493;-48.698174;-712.217163;2173.183594;-12.430233;-724.739258;2017.223755;0.432293;-768.235596;2049.971924;28.101223;-783.427246;2172.687012;-48.357826;-757.665527;2034.521729;-132.219543;-764.186584;2134.893066
