posX0;posY0;posZ0;posX1;posY1;posZ1;posX2;posY2;posZ2;posX3;posY3;posZ3;posX4;posY4;posZ4;posX5;posY5;posZ5;posX6;posY6;posZ6;posX7;posY7;posZ7;posX8;posY8;posZ8;posX9;posY9;posZ9;posX10;posY10;posZ10;posX11;posY11;posZ11;posX12;posY12;posZ12;posX13;posY13;posZ13;posX14;posY14;posZ14;posX15;posY15;posZ15;posX16;posY16;posZ16;posX17;posY17;posZ17;posX18;posY18;posZ18;posX19;posY19;posZ19;posX20;posY20;posZ20;posX21;posY21;posZ21;posX22;posY22;posZ22;posX23;posY23;posZ23;posX24;posY24;posZ24;posX25;posY25;posZ25;posX26;posY26;posZ26;posX27;posY27;posZ27;posX28;posY28;posZ28;posX29;posY29;posZ29;posX30;posY30;posZ30;posX31;posY31;posZ31
0.000000;-150.000000;2000.000000;0.426514;-332.913666;1953.614380;-19.298218;-475.300842;1907.838257;-3.050537;-703.309875;1885.900146;8.425049;-661.816284;1857.013794;46.975220;-588.289001;1730.640015;66.367554;-314.881104;1629.112671;8.711914;-89.905136;1550.081543;21.208862;3.466644;1511.361694;88.280518;85.094116;1554.961426;-12.048706;37.496700;1495.310547;-17.793579;-669.374390;1922.757446;-56.624268;-641.329651;2053.352051;-24.516968;-383.788513;2199.436523;-145.180176;-167.360046;2181.640137;-172.994995;-61.410446;2186.885742;-187.521240;35.395821;2131.767090;-170.082153;-42.400620;2141.703613;40.816895;-128.430954;1915.321411;105.456787;285.409271;1977.473267;194.333740;672.516418;2055.038574;85.672241;787.146423;1935.383423;-36.806396;-169.449738;2076.358398;-140.337402;233.366348;2153.427979;-50.847900;629.040466;2205.048340;-181.216187;737.880493;2138.750977;-10.170654;-788.363464;1872.463745;-173.809814;-788.572876;1826.527100;-139.958618;-832.593201;1806.001343;-9.517212;-847.736877;1778.876465;-158.088745;-830.340332;1858.197998;-55.849609;-856.937439;1947.893555
0.000000;-150.000000;2000.000000;-5.716553;-331.551270;1952.616943;-28.172852;-472.850769;1907.317505;-9.839844;-699.311157;1883.562256;-0.529053;-657.748230;1854.481323;31.790161;-581.699402;1728.795654;44.263306;-308.350342;1630.451538;-12.817261;-83.539307;1554.557617;2.410645;9.876900;1518.401123;90.513306;68.770584;1559.585449;-12.983276;38.680588;1495.622803;-23.085327;-665.929138;1921.102295;-61.324097;-638.900269;2051.314453;-14.911987;-380.815186;2189.206543;-130.896362;-163.657639;2210.788086;-162.235107;-59.344284;2204.625732;-174.674561;24.981346;2132.350586;-158.677490;-45.640518;2152.612305;39.670288;-129.111298;1915.177612;112.813110;281.012512;1977.530396;206.950684;664.702148;2054.885742;97.345093;780.120056;1938.603882;-35.772461;-168.836288;2076.488281;-130.396973;234.590195;2149.637695;-89.315674;635.355957;2206.119141;-229.673218;724.209595;2133.343262;-16.364502;-783.960205;1870.158813;-180.290039;-786.848267;1828.836426;-146.162842;-829.212524;1806.272095;-16.869873;-840.343628;1775.411377;-162.817993;-828.875610;1858.702637;-58.111084;-855.351074;1944.383667
0.000000;-150.000000;2000.000000;-4.798218;-332.026398;1951.735596;-25.559204;-473.890594;1905.654297;-19.837036;-701.214600;1876.636230;-8.599609;-659.428101;1848.243408;22.957520;-576.991943;1725.801270;32.122437;-301.604828;1629.789307;-34.680054;-75.928375;1562.086182;-16.050659;19.286362;1531.673584;48.552124;109.216347;1559.177979;-88.474731;54.787781;1547.294556;-30.823975;-667.899536;1915.203003;-60.590088;-636.573364;2047.169067;-14.009766;-384.049744;2197.017090;-119.665894;-160.819733;2219.586426;-141.920166;-53.901611;2227.213379;-154.593750;12.493423;2137.726074;-148.340576;-34.979042;2178.143555;41.823608;-128.805969;1915.910034;121.181396;281.464417;1979.671265;219.516724;664.841675;2060.622559;97.770508;768.214111;1943.914185;-37.714111;-169.111603;2075.827637;-99.611816;243.590500;2140.217773;-130.595825;643.753540;2214.798584;-272.214661;709.015015;2120.950195;-31.157227;-785.358765;1861.432495;-199.844849;-802.912231;1856.482788;-167.584595;-845.268311;1830.828613;-46.566162;-851.314453;1773.944214;-173.036255;-840.593262;1885.565552;-50.621338;-851.488647;1949.087524
0.000000;-150.000000;2000.000000;-5.800293;-331.891541;1951.550659;-28.644043;-473.203613;1904.904541;-25.311157;-700.229919;1873.783569;-14.252808;-658.293091;1845.570068;12.481934;-574.629150;1722.866943;13.422974;-295.867859;1636.947144;-52.479492;-67.491928;1578.272461;-45.939209;31.771877;1557.397949;9.759277;127.858635;1583.376465;-101.343140;61.591293;1559.506836;-35.320190;-667.185974;1912.826416;-62.874268;-637.058533;2045.507690;-9.373169;-388.780762;2199.899414;-105.357666;-162.687531;2233.624268;-126.598633;-56.211105;2247.392090;-143.900269;9.325371;2158.087891;-132.453491;-35.277184;2202.518799;41.393921;-128.869186;1915.713623;121.823730;280.853943;1980.823730;222.950195;662.705872;2064.901611;106.204102;768.454102;1945.344604;-37.326904;-169.054596;2076.004395;-104.119873;242.444839;2142.368164;-145.873779;641.711487;2215.845947;-295.514343;700.628113;2130.758789;-37.590210;-784.115845;1858.048340;-205.724854;-805.509705;1864.717041;-173.847656;-849.637634;1841.751343;-56.090942;-859.131897;1778.896606;-176.372070;-839.382141;1895.921265;-50.412476;-841.087769;1953.011719
0.000000;-150.000000;2000.000000;-11.469116;-331.765015;1952.763428;-31.152100;-474.924316;1911.004517;-31.496826;-702.263550;1883.759033;-20.771118;-660.991821;1854.540161;8.801514;-583.613464;1728.574585;-1.605225;-303.207458;1649.826782;-67.582886;-73.247604;1598.852417;-85.789917;26.657719;1598.096558;-8.451294;109.405716;1610.660767;-99.360229;54.174370;1576.516846;-39.945313;-668.469116;1922.463867;-67.953125;-646.249878;2056.472168;-46.304321;-365.559387;2150.946777;-155.371582;-144.753967;2177.529785;-115.843384;-71.101410;2248.021973;-127.752075;-6.392685;2157.369629;-97.159058;-33.832466;2206.509277;36.979370;-129.865570;1913.544678;125.036621;278.159973;1976.943481;234.350708;657.343567;2061.096680;117.328613;760.994751;1940.275757;-33.345947;-168.156113;2077.960693;-104.391113;243.031265;2139.217285;-158.678101;642.067688;2203.074707;-321.980103;686.546814;2136.761230;-45.239868;-786.165833;1869.855469;-208.442993;-830.971558;1861.104370;-168.679443;-870.361572;1842.347046;-45.320679;-863.805176;1791.212646;-177.849121;-860.002258;1895.723389;-59.134766;-843.318176;1964.440308
0.000000;-150.000000;2000.000000;-10.738159;-333.306946;1953.090210;-21.376831;-479.499146;1914.747070;-28.854614;-708.354370;1887.198120;-17.455566;-667.078064;1857.576782;4.409302;-591.896545;1727.460815;-1.163208;-304.574799;1667.544067;-101.314697;-82.117432;1633.086182;-97.815186;19.817581;1625.311646;-34.504395;61.482235;1711.517212;-168.696289;40.194958;1625.989014;-35.597046;-674.126892;1926.364990;-68.806030;-642.800293;2058.397217;14.025269;-383.541687;2182.454590;-96.560913;-159.994980;2189.464111;-93.695801;-85.382385;2270.428711;-120.589966;-56.346382;2164.772217;-146.490723;-42.304573;2129.721191;38.822266;-130.140594;1913.509644;134.987793;279.692200;1973.886230;257.244629;657.206299;2061.752441;141.681519;762.193970;1938.354248;-35.007813;-167.908096;2077.992188;-105.890503;246.517136;2138.773926;-157.093750;649.006592;2202.478760;-322.289490;687.451294;2133.505371;-45.398682;-792.418091;1873.431396;-214.841064;-811.417175;1881.568481;-183.466492;-857.005066;1859.826172;-65.395020;-870.277405;1796.434082;-185.616028;-844.830566;1913.973267;-58.626343;-846.338196;1970.920898
0.000000;-150.000000;2000.000000;-9.348389;-333.969421;1958.666138;-18.712280;-480.754211;1924.824341;-15.385986;-708.503784;1894.841187;-6.005737;-666.569580;1865.793945;11.763672;-592.622437;1735.030884;1.875122;-304.340240;1687.002563;-110.796875;-87.051147;1668.895630;-119.328247;14.078678;1677.995972;-59.251709;72.243271;1755.981934;-159.951355;41.924320;1673.376709;-23.684814;-675.200928;1934.235107;-64.135498;-652.466736;2065.434570;35.274902;-386.890533;2156.890381;-119.725342;-211.828278;2072.627441;-120.661621;-112.060699;2118.263672;-91.820435;-24.317276;2182.302246;-137.275879;-89.833481;2112.516357;39.140747;-132.565094;1913.548096;143.056519;274.859589;1965.218994;275.396973;648.590088;2047.215942;161.944824;766.709595;1935.520996;-35.295044;-165.721832;2077.957520;-103.690063;247.953125;2135.161133;-152.241821;649.834961;2194.426758;-319.402527;700.058289;2141.496338;-27.895020;-792.771057;1880.195679;-197.785583;-799.760559;1881.551270;-168.987549;-846.967529;1860.331421;-50.214478;-867.619629;1801.489746;-172.378601;-835.486023;1914.346802;-48.617798;-846.784485;1975.813232
0.000000;-150.000000;2000.000000;-4.316162;-332.808594;1960.107422;-8.761841;-478.840576;1927.816162;-15.988037;-704.974060;1901.632202;-4.946411;-664.323975;1872.141724;14.086182;-587.382568;1744.831177;24.144531;-299.425842;1712.839966;-117.843262;-102.526947;1729.391479;-150.594299;-7.191864;1735.969238;-92.524414;76.689262;1785.381836;-157.106995;22.317123;1712.741699;-22.480835;-671.013611;1940.200684;-59.224976;-640.951477;2069.738770;37.612671;-378.246643;2163.879395;-117.390137;-209.347061;2073.551758;-95.244751;-118.927078;2129.804199;-60.388184;-28.929222;2185.484863;-109.858765;-94.114716;2121.664063;36.754395;-132.000549;1913.540283;146.004761;270.258026;1964.880127;286.791138;636.397827;2049.849854;187.428345;769.643921;1944.981079;-33.143066;-166.230896;2077.964355;-92.386230;245.272568;2134.170654;-125.996460;645.059814;2193.726074;-286.805298;707.112976;2139.083984;-32.287476;-788.071838;1888.487061;-198.807983;-806.733459;1906.924927;-169.317505;-851.586914;1883.126099;-56.931396;-864.239014;1813.152222;-168.033203;-840.054077;1936.733887;-39.319092;-842.190735;1984.907959
0.000000;-150.000000;2000.000000;-4.961060;-331.007141;1963.995728;-11.047852;-475.479248;1934.416382;-12.501953;-699.388977;1916.038208;-3.016602;-660.007080;1885.512085;16.982056;-587.631958;1758.053589;12.773193;-302.364319;1738.501343;-120.168213;-102.671844;1746.040161;-144.951111;-8.258354;1766.075562;-93.367798;72.948883;1823.065308;-171.281128;19.953194;1765.333252;-19.368286;-664.823364;1953.034302;-50.963989;-625.191895;2079.334961;-97.617126;-340.233154;2040.307739;-202.452820;-126.296280;1992.188232;-148.255920;-67.995026;2064.127197;-68.552612;-24.061455;2125.750000;-138.187805;-101.793488;2097.141113;34.216187;-133.747787;1913.579346;140.269165;263.701447;1962.715210;290.738159;617.849060;2055.955566;225.155273;769.680481;1954.814331;-30.854248;-164.655334;2077.929443;-84.678223;242.101685;2131.873047;-110.177368;637.293335;2188.828613;-262.416382;712.141907;2133.735840;-26.528809;-782.139771;1905.975830;-191.937073;-797.472351;1913.465088;-161.995728;-843.323730;1894.594482;-46.787476;-861.035706;1834.398682;-164.253357;-829.002686;1946.720703;-40.980103;-829.991272;2003.164795
0.000000;-150.000000;2000.000000;3.379028;-332.523376;1973.361938;-6.502319;-477.459106;1947.885376;1.861084;-701.635193;1939.028564;9.526489;-663.236328;1906.844116;26.736206;-592.534790;1778.167725;7.986938;-307.514832;1769.633789;-118.804016;-104.076767;1777.509033;-136.676147;-8.747856;1800.054810;-90.424927;69.373184;1865.195923;-165.121948;19.997692;1798.669678;-6.430298;-665.887634;1974.529053;-42.568115;-622.861023;2098.372314;-94.026184;-339.937439;2052.698242;-211.466248;-134.992859;1996.163574;-148.676025;-67.615921;2051.052734;-61.879822;-15.458847;2093.584473;-133.376404;-102.681564;2090.068848;30.370605;-136.558548;1911.752441;139.654053;260.691162;1952.150879;312.401245;604.853943;2042.934814;256.277222;770.931030;1960.483398;-27.386597;-162.120743;2079.576660;-70.875366;244.695648;2139.766113;-84.156799;639.549500;2201.052246;-228.478943;723.519775;2138.691406;-8.522339;-785.215454;1932.546631;-173.249390;-804.543335;1922.396606;-140.336548;-848.091980;1903.150757;-19.444702;-858.567017;1853.542114;-148.058960;-837.990234;1955.700317;-30.968628;-840.846069;2023.807861
0.000000;-150.000000;2000.000000;-1.659546;-331.695282;1971.104614;-4.406616;-476.843811;1947.456909;-5.733032;-699.531189;1924.261108;4.119263;-659.637451;1894.824219;35.414429;-583.732544;1772.378906;16.020996;-299.586823;1782.486572;-128.739014;-109.311081;1789.707397;-132.189697;-15.480347;1822.039185;-84.281860;50.477478;1898.012817;-172.558899;12.592400;1825.719604;-13.021118;-665.891357;1961.784546;-50.826050;-632.188171;2087.596680;-68.871460;-342.411530;2082.796875;-156.046326;-118.149933;2054.915283;-90.104736;-43.112793;2093.043945;3.219604;6.393829;2121.974854;-75.935913;-64.161453;2134.410889;34.347778;-136.557739;1913.501831;130.105713;264.644714;1931.336548;314.409180;599.967041;2027.628052;271.541626;775.031433;1958.052979;-30.972900;-162.121490;2077.999023;-61.788391;245.132828;2135.259521;-65.683655;639.386719;2194.606934;-210.007019;726.476990;2138.195801;-19.624512;-781.749023;1912.262085;-183.687866;-799.146484;1927.821167;-153.285645;-846.544434;1915.129150;-40.029297;-870.753540;1854.473511;-154.244263;-824.553467;1964.350708;-29.674194;-814.368530;2015.690308
0.000000;-150.000000;2000.000000;-1.991211;-329.776794;1967.923828;-7.283325;-473.090942;1940.548340;-14.994019;-693.962646;1917.145142;-2.019531;-654.754578;1888.651611;46.577637;-583.960083;1770.159790;19.821411;-302.731689;1784.860840;-133.699951;-121.652451;1781.444580;-151.926331;-37.455002;1829.349487;-105.683472;32.047066;1901.915527;-170.065857;-6.399994;1834.385132;-23.343384;-660.311340;1953.920776;-72.204346;-622.754700;2073.608887;-94.884338;-335.695618;2060.937744;-152.197388;-103.850433;2033.199341;-90.167297;-17.825478;2029.159668;-6.240723;49.659046;2014.230225;-59.107361;-43.695793;2097.879639;40.397705;-135.654099;1917.087769;108.854492;268.391968;1915.595459;312.142212;591.237488;2004.104736;281.898438;771.020386;1944.608643;-36.428284;-162.936325;2074.765625;-51.678406;242.504272;2129.225098;-45.278503;634.249573;2185.150879;-183.727966;728.052856;2128.903809;-30.897339;-775.040833;1904.274414;-189.097107;-799.002319;1942.431274;-158.270508;-845.270996;1928.581543;-53.573364;-867.721985;1855.266724;-154.007019;-820.446167;1975.804688;-25.488831;-801.254517;2009.018799
0.000000;-150.000000;2000.000000;1.982239;-330.305603;1968.968384;2.190491;-474.364929;1943.615967;3.676208;-696.495422;1928.396973;13.908752;-657.775391;1898.017090;52.628357;-594.467163;1771.578857;26.937439;-312.567352;1785.451782;-123.562195;-128.424881;1790.134399;-145.414001;-46.066360;1840.055420;-97.607910;-4.229515;1930.855713;-177.439270;-21.674271;1853.775513;-4.945496;-661.828247;1964.285278;-56.063232;-619.297363;2081.625977;-92.128967;-334.217255;2053.052246;-131.738525;-98.286880;2024.945313;-95.871338;-20.837303;1961.530029;-56.505432;34.853394;1876.596558;-2.023682;-78.773422;2035.156006;34.747009;-134.903778;1914.504517;70.550720;273.588989;1894.004761;314.565125;571.065796;1970.984497;313.847229;761.691711;1947.008789;-31.332886;-163.612946;2077.094971;-36.865417;243.151535;2129.228516;-14.647217;635.526489;2181.819580;-149.470215;732.295410;2120.944824;-9.000549;-778.770813;1918.994751;-167.108459;-819.565369;1941.263672;-130.363708;-862.271240;1930.256226;-17.034668;-872.695251;1867.396851;-133.341309;-837.831848;1977.890381;-11.148621;-805.965759;2023.814697
0.000000;-150.000000;2000.000000;9.073975;-331.653564;1974.193848;9.603394;-476.799561;1951.824463;17.762390;-700.123840;1945.966553;26.643188;-662.287537;1913.767944;60.757080;-603.782288;1783.077271;44.906921;-319.692261;1785.877930;-107.533081;-135.882996;1782.427124;-135.253296;-53.854462;1830.737671;-99.296570;0.047729;1921.185913;-170.821899;-34.011147;1851.243530;8.298584;-664.094666;1980.565430;-46.656067;-610.626343;2092.181641;-86.040955;-328.179382;2039.919800;-121.760254;-93.245499;1994.985596;-90.876709;-59.604889;1898.487671;-98.376160;18.376305;1822.179199;0.214844;-42.537994;1994.055420;23.391785;-136.066666;1910.145874;32.401978;274.994873;1880.619873;303.854370;552.986023;1945.692261;321.836792;745.046387;1945.807495;-21.093323;-162.564285;2081.025391;-16.004272;246.123550;2131.099121;16.586121;640.113831;2177.916992;-114.291687;743.738892;2117.655762;7.484985;-783.400940;1940.127319;-153.045776;-822.231506;1950.067261;-117.375549;-862.854980;1930.091919;-2.533875;-863.051758;1868.037231;-120.674866;-849.751953;1982.204468;1.884277;-833.840820;2036.305542
0.000000;-150.000000;2000.000000;12.931458;-332.806824;1974.878784;10.381042;-478.839233;1951.712769;18.437866;-703.755005;1947.343262;27.884949;-665.869446;1914.814209;68.928162;-609.025513;1784.227539;52.069336;-323.094604;1776.889648;-100.837585;-137.797623;1766.158325;-142.794922;-53.611511;1799.628906;-112.201416;-9.880455;1898.134766;-135.412964;-55.203659;1888.467163;8.449402;-667.247864;1981.813965;-44.073608;-612.794067;2095.254395;-85.212769;-331.307129;2029.657959;-119.413269;-96.475784;1974.989868;-90.365051;-68.563889;1875.323730;-105.802917;11.321526;1801.114746;3.185913;-45.282578;1968.488770;21.865295;-135.961914;1909.100098;14.124023;276.818420;1866.143311;291.217285;553.366882;1930.199219;314.171143;746.226990;1927.503052;-19.716919;-162.658768;2081.968262;-5.890198;248.754639;2131.667969;35.632446;644.747314;2178.109619;-99.928772;743.898254;2117.037109;8.083984;-787.635498;1941.842041;-154.160034;-817.816711;1964.738647;-122.149475;-860.774902;1942.425903;-11.876892;-867.761292;1871.235718;-120.684570;-846.993347;1994.833862;7.256042;-837.254639;2039.452759
0.000000;-150.000000;2000.000000;14.899353;-332.588989;1975.385742;22.429749;-478.687012;1954.521484;20.677612;-703.428711;1945.296509;33.093018;-665.353943;1914.069824;80.353577;-607.381287;1786.233643;54.798950;-322.318726;1778.432251;-96.376831;-135.932693;1766.096191;-156.325867;-58.359451;1784.587646;-128.157898;-2.551361;1877.460938;-115.520386;-72.955750;1899.451904;10.939819;-667.274780;1980.153442;-44.281372;-615.074219;2093.251465;-90.971191;-335.074768;2025.976196;-180.679993;-122.763382;1947.915405;-116.650269;-89.374069;1868.387817;-72.203796;-1.881546;1818.600098;-41.542542;-69.272644;1976.196899;24.033020;-135.870605;1909.735718;-9.780396;274.646606;1861.020630;273.487549;543.320435;1929.624512;286.953003;736.838867;1923.045410;-21.671570;-162.741089;2081.395264;0.375305;247.274887;2136.817627;49.905334;641.091553;2190.775146;-79.036621;741.596680;2118.916992;6.855713;-786.558350;1937.464966;-158.610168;-799.458923;1950.591797;-129.215454;-847.892822;1938.217285;-15.249390;-875.294189;1878.950806;-130.306824;-825.846741;1987.686157;-5.710876;-819.173035;2041.153931
0.000000;-150.000000;2000.000000;14.676880;-332.540100;1976.157104;21.431091;-478.606323;1955.756836;18.441162;-703.235901;1949.585327;30.786499;-665.684875;1917.776855;77.017151;-610.323181;1788.569214;51.824646;-325.818726;1772.797607;-97.913757;-138.790070;1757.296875;-157.517029;-59.199051;1764.235474;-132.678284;7.371254;1850.619263;-123.481323;-53.997742;1877.124146;9.184998;-666.598633;1983.997925;-51.497314;-609.432617;2091.615479;-109.180603;-341.802795;1991.623169;-227.863281;-161.340836;1880.007446;-174.867249;-165.967026;1786.795776;-129.295898;-137.634705;1690.838013;-101.173401;-175.242935;1905.559937;23.903015;-136.286789;1909.726440;-14.402771;273.312317;1859.817993;266.895935;544.373596;1924.974609;267.703064;738.227478;1919.889282;-21.554504;-162.365799;2081.403564;0.559631;247.430130;2135.610840;52.048523;640.766907;2188.534424;-76.287781;741.530701;2116.356934;4.137817;-786.313782;1942.994751;-160.374939;-800.958313;1962.708496;-130.930603;-849.148926;1949.760986;-19.139587;-875.908325;1886.459351;-130.359985;-826.550354;1998.934692;-3.979675;-817.807190;2047.367432
0.000000;-150.000000;2000.000000;22.109802;-329.870117;1984.755249;26.342773;-474.408203;1969.606689;30.872864;-695.381836;1958.209473;41.338318;-657.270935;1927.639160;94.246887;-607.975586;1801.124390;67.269714;-328.948975;1773.362427;-58.822388;-131.577606;1741.026733;-98.871948;-42.726334;1729.332275;-77.456604;17.948639;1818.734375;-116.816772;-7.954536;1800.193115;20.987122;-660.453796;1993.074707;-33.914978;-615.581665;2106.847656;-80.182922;-332.662506;2092.657959;-117.252747;-96.384186;2081.572754;-100.052002;-66.991592;1981.519653;-115.523132;-24.159279;1883.294189;-105.513489;-59.452637;1967.507080;19.349487;-139.963318;1909.642578;-58.698059;257.654236;1861.159424;213.876465;529.386108;1924.208862;214.540039;720.223572;1931.307617;-17.448242;-159.050507;2081.479248;22.626953;244.241547;2125.445801;92.940002;629.783997;2167.165527;-38.002502;737.477295;2121.038086;19.503418;-777.454590;1949.917236;-136.598328;-820.467529;1974.693604;-100.258789;-861.863220;1959.815552;10.236023;-867.385376;1893.027710;-101.719727;-840.680298;2008.700562;21.065735;-811.128113;2052.162109
0.000000;-150.000000;2000.000000;12.619690;-330.201477;1975.857300;15.678650;-474.416626;1955.341309;19.681274;-695.372375;1936.636597;29.506775;-656.210999;1907.023560;83.980042;-601.214294;1783.195679;50.771912;-322.442230;1753.631348;-52.037048;-111.250351;1722.557983;-75.017700;-15.688393;1726.548096;-68.053894;69.836014;1795.983521;-88.987000;14.715374;1790.712280;10.625854;-661.518799;1972.912842;-40.085999;-625.701477;2092.049805;-79.374756;-340.770813;2094.384766;-126.665771;-105.629669;2088.084961;-180.509949;-39.781776;2024.976563;-210.767883;23.872986;1942.487671;-159.198730;4.036278;2034.306274;15.421143;-136.741730;1909.101074;-87.849365;254.692551;1851.116699;179.703735;534.210510;1906.253418;170.496704;725.151184;1915.268066;-13.905945;-161.955582;2081.967773;28.930420;243.007172;2114.496582;102.029846;629.805298;2146.581055;-31.435547;736.647888;2104.461914;7.997925;-777.300110;1925.926880;-142.813660;-832.145325;1960.471313;-103.084473;-871.295898;1947.895874;5.608032;-872.734985;1877.505249;-105.086609;-845.894958;1994.836304;15.840515;-801.230164;2030.833130
0.000000;-150.000000;2000.000000;13.874023;-331.962585;1979.561279;17.670837;-477.624146;1961.675781;21.059448;-700.337219;1943.676025;31.050964;-661.021118;1913.681152;86.152344;-604.166748;1789.658691;68.590698;-324.086121;1743.280151;-31.597717;-111.283524;1702.419067;-35.020020;-13.125267;1715.713989;-0.240356;36.167301;1809.150757;-53.795166;18.667137;1771.223999;12.057068;-666.061951;1980.103149;-26.266174;-634.226013;2105.963867;-34.032959;-360.094360;2199.698730;-57.641235;-129.544235;2268.500488;-106.370422;-37.539894;2245.062744;-137.762146;55.018639;2196.086670;-94.684631;-18.116989;2242.583984;19.008728;-138.311035;1908.838623;-88.957520;256.316528;1859.771729;126.269226;581.176819;1916.561157;81.338257;767.632874;1896.621948;-17.140991;-160.540451;2082.204102;-3.581604;250.416550;2101.187988;121.466064;627.526917;2123.827393;-11.402283;743.323364;2103.534912;9.046021;-782.893372;1933.208008;-138.715698;-839.369690;1981.506958;-99.493347;-878.526184;1965.775146;3.501831;-879.546326;1885.666504;-97.703979;-852.491577;2012.839844;26.310120;-805.883728;2038.042114
0.000000;-150.000000;2000.000000;10.066284;-331.618286;1981.317627;12.498108;-476.875916;1965.078003;14.502563;-698.479248;1945.018433;23.966980;-659.092163;1915.305664;76.264221;-596.601624;1793.539185;70.396301;-318.532410;1740.025757;-21.755798;-103.978104;1695.473022;-22.014099;-5.537712;1702.536011;1.681580;43.485027;1798.975220;-7.782166;22.970745;1761.787231;6.485596;-664.654785;1981.795776;-29.766968;-635.506409;2108.304199;-23.264771;-371.691833;2225.112793;-100.500427;-146.453705;2260.506592;-111.384949;-41.511024;2247.820313;-142.859314;62.675201;2249.997559;-110.690674;-31.633568;2241.990723;20.895691;-139.533920;1909.513916;-104.575928;249.501541;1873.904297;79.156799;592.139282;1925.015747;14.968750;773.081116;1922.222168;-18.842468;-159.437729;2081.595215;18.733582;248.706924;2079.702148;140.785278;625.642151;2086.498535;7.387207;740.718628;2099.568848;1.952698;-780.532959;1934.094116;-144.421204;-834.336609;1987.051392;-105.981812;-874.032349;1971.633057;-5.258240;-878.037354;1889.650024;-102.974792;-846.803894;2017.689331;21.346985;-800.580811;2038.682983
0.000000;-150.000000;2000.000000;2.460510;-331.851166;1980.783203;3.601074;-477.230194;1965.317627;0.989502;-698.721802;1943.791504;10.715576;-659.317261;1914.174438;60.316406;-594.442383;1792.501465;62.160767;-316.227417;1739.240479;-11.649902;-93.483246;1700.980469;-9.015076;5.073227;1696.190186;-26.955933;111.259857;1722.099365;-21.606140;41.471130;1733.325073;-5.756958;-664.995239;1980.922241;-44.870544;-637.886108;2107.051758;-38.562073;-377.465546;2231.349609;-131.839111;-156.666611;2254.026123;-188.478333;-66.948471;2260.213867;-219.179321;37.488392;2258.224121;-194.891724;-61.161194;2248.372559;11.468079;-140.098251;1907.767456;-135.670837;242.510880;1888.564209;-6.419067;610.140747;1932.805420;-90.248169;782.323486;1947.099976;-10.341248;-158.928864;2083.170166;48.486328;246.630829;2093.494141;135.639771;633.183350;2100.534668;19.721802;763.514038;2128.719971;-13.325623;-780.455200;1932.548584;-160.611450;-837.467896;1979.333984;-120.332703;-876.324829;1966.694214;-15.534546;-879.014038;1889.899048;-120.412415;-848.098877;2012.254150;1.358521;-797.828979;2038.391846
